colony	tag	task_group	treatment	REP_treat
colony02BP	102	forager	pathogen.big	R2BP
colony02BP	103	forager	pathogen.big	R2BP
colony02BP	104	forager	pathogen.big	R2BP
colony02BP	105	forager	pathogen.big	R2BP
colony02BP	106	forager	pathogen.big	R2BP
colony02BP	107	forager	pathogen.big	R2BP
colony02BP	108	forager	pathogen.big	R2BP
colony02BP	110	nurse	pathogen.big	R2BP
colony02BP	111	nurse	pathogen.big	R2BP
colony02BP	112	forager	pathogen.big	R2BP
colony02BP	113	nurse	pathogen.big	R2BP
colony02BP	114	nurse	pathogen.big	R2BP
colony02BP	115	forager	pathogen.big	R2BP
colony02BP	116	nurse	pathogen.big	R2BP
colony02BP	117	forager	pathogen.big	R2BP
colony02BP	118	forager	pathogen.big	R2BP
colony02BP	119	forager	pathogen.big	R2BP
colony02BP	120	nurse	pathogen.big	R2BP
colony02BP	121	nurse	pathogen.big	R2BP
colony02BP	122	forager	pathogen.big	R2BP
colony02BP	123	nurse	pathogen.big	R2BP
colony02BP	124	nurse	pathogen.big	R2BP
colony02BP	125	nurse	pathogen.big	R2BP
colony02BP	126	forager	pathogen.big	R2BP
colony02BP	127	nurse	pathogen.big	R2BP
colony02BP	128	forager	pathogen.big	R2BP
colony02BP	129	nurse	pathogen.big	R2BP
colony02BP	130	nurse	pathogen.big	R2BP
colony02BP	131	nurse	pathogen.big	R2BP
colony02BP	132	forager	pathogen.big	R2BP
colony02BP	133	nurse	pathogen.big	R2BP
colony02BP	134	forager	pathogen.big	R2BP
colony02BP	135	nurse	pathogen.big	R2BP
colony02BP	136	nurse	pathogen.big	R2BP
colony02BP	137	nurse	pathogen.big	R2BP
colony02BP	138	forager	pathogen.big	R2BP
colony02BP	139	forager	pathogen.big	R2BP
colony02BP	140	nurse	pathogen.big	R2BP
colony02BP	141	forager	pathogen.big	R2BP
colony02BP	142	nurse	pathogen.big	R2BP
colony02BP	143	nurse	pathogen.big	R2BP
colony02BP	144	nurse	pathogen.big	R2BP
colony02BP	145	forager	pathogen.big	R2BP
colony02BP	146	nurse	pathogen.big	R2BP
colony02BP	147	forager	pathogen.big	R2BP
colony02BP	148	nurse	pathogen.big	R2BP
colony02BP	149	nurse	pathogen.big	R2BP
colony02BP	150	nurse	pathogen.big	R2BP
colony02BP	151	forager	pathogen.big	R2BP
colony02BP	152	nurse	pathogen.big	R2BP
colony02BP	153	forager	pathogen.big	R2BP
colony02BP	154	forager	pathogen.big	R2BP
colony02BP	155	nurse	pathogen.big	R2BP
colony02BP	156	forager	pathogen.big	R2BP
colony02BP	157	nurse	pathogen.big	R2BP
colony02BP	158	forager	pathogen.big	R2BP
colony02BP	159	forager	pathogen.big	R2BP
colony02BP	160	nurse	pathogen.big	R2BP
colony02BP	161	nurse	pathogen.big	R2BP
colony02BP	162	forager	pathogen.big	R2BP
colony02BP	163	forager	pathogen.big	R2BP
colony02BP	164	nurse	pathogen.big	R2BP
colony02BP	165	nurse	pathogen.big	R2BP
colony02BP	166	forager	pathogen.big	R2BP
colony02BP	167	nurse	pathogen.big	R2BP
colony02BP	168	forager	pathogen.big	R2BP
colony02BS	1	queen	control.big	R2BS
colony02BS	2	forager	control.big	R2BS
colony02BS	3	forager	control.big	R2BS
colony02BS	4	forager	control.big	R2BS
colony02BS	5	forager	control.big	R2BS
colony02BS	6	forager	control.big	R2BS
colony02BS	7	forager	control.big	R2BS
colony02BS	8	forager	control.big	R2BS
colony02BS	9	nurse	control.big	R2BS
colony02BS	10	nurse	control.big	R2BS
colony02BS	11	forager	control.big	R2BS
colony02BS	12	nurse	control.big	R2BS
colony02BS	13	nurse	control.big	R2BS
colony02BS	14	forager	control.big	R2BS
colony02BS	15	nurse	control.big	R2BS
colony02BS	16	nurse	control.big	R2BS
colony02BS	17	forager	control.big	R2BS
colony02BS	18	forager	control.big	R2BS
colony02BS	19	forager	control.big	R2BS
colony02BS	20	nurse	control.big	R2BS
colony02BS	21	nurse	control.big	R2BS
colony02BS	22	nurse	control.big	R2BS
colony02BS	23	forager	control.big	R2BS
colony02BS	24	forager	control.big	R2BS
colony02BS	25	forager	control.big	R2BS
colony02BS	26	forager	control.big	R2BS
colony02BS	27	forager	control.big	R2BS
colony02BS	28	nurse	control.big	R2BS
colony02BS	29	forager	control.big	R2BS
colony02BS	30	forager	control.big	R2BS
colony02BS	31	forager	control.big	R2BS
colony02BS	32	forager	control.big	R2BS
colony02BS	33	forager	control.big	R2BS
colony02BS	34	nurse	control.big	R2BS
colony02BS	35	nurse	control.big	R2BS
colony02BS	36	forager	control.big	R2BS
colony02BS	37	forager	control.big	R2BS
colony02BS	38	forager	control.big	R2BS
colony02BS	39	nurse	control.big	R2BS
colony02BS	40	forager	control.big	R2BS
colony02BS	41	nurse	control.big	R2BS
colony02BS	42	nurse	control.big	R2BS
colony02BS	43	nurse	control.big	R2BS
colony02BS	44	forager	control.big	R2BS
colony02BS	45	forager	control.big	R2BS
colony02BS	46	forager	control.big	R2BS
colony02BS	47	nurse	control.big	R2BS
colony02BS	48	forager	control.big	R2BS
colony02BS	49	nurse	control.big	R2BS
colony02BS	50	nurse	control.big	R2BS
colony02BS	51	nurse	control.big	R2BS
colony02BS	52	forager	control.big	R2BS
colony02BS	53	forager	control.big	R2BS
colony02BS	54	forager	control.big	R2BS
colony02BS	55	forager	control.big	R2BS
colony02BS	56	forager	control.big	R2BS
colony02BS	57	forager	control.big	R2BS
colony02BS	58	forager	control.big	R2BS
colony02BS	59	forager	control.big	R2BS
colony02BS	60	nurse	control.big	R2BS
colony02BS	61	nurse	control.big	R2BS
colony02BS	62	forager	control.big	R2BS
colony02BS	63	nurse	control.big	R2BS
colony02BS	64	forager	control.big	R2BS
colony02BS	65	forager	control.big	R2BS
colony02BS	66	forager	control.big	R2BS
colony02BS	67	nurse	control.big	R2BS
colony02BS	68	forager	control.big	R2BS
colony02BS	69	forager	control.big	R2BS
colony02BS	70	forager	control.big	R2BS
colony02BS	71	forager	control.big	R2BS
colony02BS	72	nurse	control.big	R2BS
colony02BS	73	nurse	control.big	R2BS
colony02BS	74	forager	control.big	R2BS
colony02BS	75	forager	control.big	R2BS
colony02BS	76	nurse	control.big	R2BS
colony02BS	77	nurse	control.big	R2BS
colony02BS	78	nurse	control.big	R2BS
colony02BS	79	forager	control.big	R2BS
colony02BS	80	forager	control.big	R2BS
colony02BS	81	nurse	control.big	R2BS
colony02BS	82	nurse	control.big	R2BS
colony02BS	83	forager	control.big	R2BS
colony02BS	85	nurse	control.big	R2BS
colony02BS	86	forager	control.big	R2BS
colony02BS	87	forager	control.big	R2BS
colony02BS	88	nurse	control.big	R2BS
colony02BS	89	forager	control.big	R2BS
colony02BS	90	nurse	control.big	R2BS
colony02BS	91	nurse	control.big	R2BS
colony02BS	92	forager	control.big	R2BS
colony02BS	93	forager	control.big	R2BS
colony02BS	94	forager	control.big	R2BS
colony02BS	95	forager	control.big	R2BS
colony02BS	96	nurse	control.big	R2BS
colony02BS	97	nurse	control.big	R2BS
colony02BS	98	forager	control.big	R2BS
colony02BS	99	forager	control.big	R2BS
colony02BS	101	nurse	control.big	R2BS
colony02BS	102	forager	control.big	R2BS
colony02BS	103	nurse	control.big	R2BS
colony02BS	104	nurse	control.big	R2BS
colony02BS	105	forager	control.big	R2BS
colony02BS	106	nurse	control.big	R2BS
colony02BS	107	forager	control.big	R2BS
colony02BS	108	forager	control.big	R2BS
colony02BS	109	forager	control.big	R2BS
colony02BS	110	nurse	control.big	R2BS
colony02BS	111	forager	control.big	R2BS
colony02BS	112	forager	control.big	R2BS
colony02BS	113	forager	control.big	R2BS
colony02BS	114	nurse	control.big	R2BS
colony02BS	115	forager	control.big	R2BS
colony02BS	116	forager	control.big	R2BS
colony02BS	117	nurse	control.big	R2BS
colony02BS	118	forager	control.big	R2BS
colony02BS	119	forager	control.big	R2BS
colony02BS	120	nurse	control.big	R2BS
colony02BS	121	nurse	control.big	R2BS
colony02BS	122	nurse	control.big	R2BS
colony02BS	123	forager	control.big	R2BS
colony02BS	124	forager	control.big	R2BS
colony02BS	125	forager	control.big	R2BS
colony02BS	126	forager	control.big	R2BS
colony02BS	127	forager	control.big	R2BS
colony02BS	128	forager	control.big	R2BS
colony02BS	129	forager	control.big	R2BS
colony02BS	130	forager	control.big	R2BS
colony02BS	131	nurse	control.big	R2BS
colony02BS	132	forager	control.big	R2BS
colony02BS	133	nurse	control.big	R2BS
colony02BS	134	forager	control.big	R2BS
colony02BS	135	forager	control.big	R2BS
colony02BS	136	forager	control.big	R2BS
colony02BS	137	forager	control.big	R2BS
colony02BS	138	forager	control.big	R2BS
colony02BS	139	forager	control.big	R2BS
colony02BS	141	forager	control.big	R2BS
colony02BS	142	forager	control.big	R2BS
colony02BS	143	forager	control.big	R2BS
colony02BS	144	forager	control.big	R2BS
colony02BS	145	nurse	control.big	R2BS
colony02BS	146	nurse	control.big	R2BS
colony02BS	147	forager	control.big	R2BS
colony02BS	148	forager	control.big	R2BS
colony02BS	149	forager	control.big	R2BS
colony02BS	150	nurse	control.big	R2BS
colony02BS	152	forager	control.big	R2BS
colony02BS	153	nurse	control.big	R2BS
colony02BS	154	forager	control.big	R2BS
colony02BS	156	forager	control.big	R2BS
colony02BS	157	NA	control.big	R2BS
colony02BS	158	forager	control.big	R2BS
colony02BS	159	forager	control.big	R2BS
colony02BS	160	forager	control.big	R2BS
colony02BS	161	forager	control.big	R2BS
colony02BS	162	forager	control.big	R2BS
colony02BS	163	forager	control.big	R2BS
colony02BS	164	nurse	control.big	R2BS
colony02BS	165	nurse	control.big	R2BS
colony02BS	166	forager	control.big	R2BS
colony02BS	167	nurse	control.big	R2BS
colony02BS	168	forager	control.big	R2BS
colony02BS	169	forager	control.big	R2BS
colony02BS	171	nurse	control.big	R2BS
colony02SP	1	queen	pathogen.small	R2SP
colony02SP	2	forager	pathogen.small	R2SP
colony02SP	3	forager	pathogen.small	R2SP
colony02SP	4	nurse	pathogen.small	R2SP
colony02SP	5	forager	pathogen.small	R2SP
colony02SP	6	nurse	pathogen.small	R2SP
colony02SP	7	nurse	pathogen.small	R2SP
colony02SP	8	forager	pathogen.small	R2SP
colony02SP	9	nurse	pathogen.small	R2SP
colony02SP	10	nurse	pathogen.small	R2SP
colony02SP	11	forager	pathogen.small	R2SP
colony02SP	12	nurse	pathogen.small	R2SP
colony02SP	13	forager	pathogen.small	R2SP
colony02SP	14	nurse	pathogen.small	R2SP
colony02SP	15	nurse	pathogen.small	R2SP
colony02SP	17	nurse	pathogen.small	R2SP
colony02SP	18	forager	pathogen.small	R2SP
colony02SP	19	forager	pathogen.small	R2SP
colony02SP	20	nurse	pathogen.small	R2SP
colony02SP	21	forager	pathogen.small	R2SP
colony02SP	22	nurse	pathogen.small	R2SP
colony02SP	23	forager	pathogen.small	R2SP
colony02SP	24	nurse	pathogen.small	R2SP
colony02SP	25	nurse	pathogen.small	R2SP
colony02SP	26	forager	pathogen.small	R2SP
colony02SP	27	forager	pathogen.small	R2SP
colony02SP	28	nurse	pathogen.small	R2SP
colony02SP	29	nurse	pathogen.small	R2SP
colony02SP	30	forager	pathogen.small	R2SP
colony02SS	1	queen	control.small	R2SS
colony02SS	2	forager	control.small	R2SS
colony02SS	3	forager	control.small	R2SS
colony02SS	4	nurse	control.small	R2SS
colony02SS	7	nurse	control.small	R2SS
colony02SS	8	forager	control.small	R2SS
colony02SS	9	nurse	control.small	R2SS
colony02SS	10	nurse	control.small	R2SS
colony02SS	11	nurse	control.small	R2SS
colony02SS	12	forager	control.small	R2SS
colony02SS	13	forager	control.small	R2SS
colony02SS	14	nurse	control.small	R2SS
colony02SS	15	nurse	control.small	R2SS
colony02SS	16	nurse	control.small	R2SS
colony02SS	17	nurse	control.small	R2SS
colony02SS	18	nurse	control.small	R2SS
colony02SS	19	nurse	control.small	R2SS
colony02SS	20	forager	control.small	R2SS
colony02SS	21	forager	control.small	R2SS
colony02SS	22	NA	control.small	R2SS
colony02SS	23	nurse	control.small	R2SS
colony02SS	24	nurse	control.small	R2SS
colony02SS	25	nurse	control.small	R2SS
colony02SS	27	forager	control.small	R2SS
colony02SS	28	nurse	control.small	R2SS
colony02SS	29	forager	control.small	R2SS
colony02SS	30	nurse	control.small	R2SS
colony02SS	31	forager	control.small	R2SS
colony02SS	32	nurse	control.small	R2SS
colony03BP	1	queen	pathogen.big	R3BP
colony03BP	2	nurse	pathogen.big	R3BP
colony03BP	3	forager	pathogen.big	R3BP
colony03BP	4	nurse	pathogen.big	R3BP
colony03BP	5	nurse	pathogen.big	R3BP
colony03BP	6	nurse	pathogen.big	R3BP
colony03BP	7	forager	pathogen.big	R3BP
colony03BP	8	nurse	pathogen.big	R3BP
colony03BP	9	nurse	pathogen.big	R3BP
colony03BP	10	forager	pathogen.big	R3BP
colony03BP	11	nurse	pathogen.big	R3BP
colony03BP	12	forager	pathogen.big	R3BP
colony03BP	13	forager	pathogen.big	R3BP
colony03BP	14	forager	pathogen.big	R3BP
colony03BP	15	forager	pathogen.big	R3BP
colony03BP	16	forager	pathogen.big	R3BP
colony03BP	17	forager	pathogen.big	R3BP
colony03BP	18	forager	pathogen.big	R3BP
colony03BP	19	nurse	pathogen.big	R3BP
colony03BP	20	forager	pathogen.big	R3BP
colony03BP	21	nurse	pathogen.big	R3BP
colony03BP	22	nurse	pathogen.big	R3BP
colony03BP	23	nurse	pathogen.big	R3BP
colony03BP	24	nurse	pathogen.big	R3BP
colony03BP	25	nurse	pathogen.big	R3BP
colony03BP	26	forager	pathogen.big	R3BP
colony03BP	27	nurse	pathogen.big	R3BP
colony03BP	28	nurse	pathogen.big	R3BP
colony03BP	29	nurse	pathogen.big	R3BP
colony03BP	30	nurse	pathogen.big	R3BP
colony03BP	31	forager	pathogen.big	R3BP
colony03BP	32	forager	pathogen.big	R3BP
colony03BP	33	forager	pathogen.big	R3BP
colony03BP	34	nurse	pathogen.big	R3BP
colony03BP	35	nurse	pathogen.big	R3BP
colony03BP	36	nurse	pathogen.big	R3BP
colony03BP	37	forager	pathogen.big	R3BP
colony03BP	38	nurse	pathogen.big	R3BP
colony03BP	39	nurse	pathogen.big	R3BP
colony03BP	40	nurse	pathogen.big	R3BP
colony03BP	41	nurse	pathogen.big	R3BP
colony03BP	42	nurse	pathogen.big	R3BP
colony03BP	43	nurse	pathogen.big	R3BP
colony03BP	44	nurse	pathogen.big	R3BP
colony03BP	45	nurse	pathogen.big	R3BP
colony03BP	46	nurse	pathogen.big	R3BP
colony03BP	47	nurse	pathogen.big	R3BP
colony03BP	48	forager	pathogen.big	R3BP
colony03BP	49	nurse	pathogen.big	R3BP
colony03BP	50	nurse	pathogen.big	R3BP
colony03BP	51	nurse	pathogen.big	R3BP
colony03BP	52	nurse	pathogen.big	R3BP
colony03BP	53	forager	pathogen.big	R3BP
colony03BP	54	nurse	pathogen.big	R3BP
colony03BP	55	nurse	pathogen.big	R3BP
colony03BP	56	nurse	pathogen.big	R3BP
colony03BP	57	forager	pathogen.big	R3BP
colony03BP	58	nurse	pathogen.big	R3BP
colony03BP	59	forager	pathogen.big	R3BP
colony03BP	60	forager	pathogen.big	R3BP
colony03BP	61	forager	pathogen.big	R3BP
colony03BP	62	nurse	pathogen.big	R3BP
colony03BP	63	forager	pathogen.big	R3BP
colony03BP	64	forager	pathogen.big	R3BP
colony03BP	65	nurse	pathogen.big	R3BP
colony03BP	66	forager	pathogen.big	R3BP
colony03BP	67	forager	pathogen.big	R3BP
colony03BP	68	forager	pathogen.big	R3BP
colony03BP	69	forager	pathogen.big	R3BP
colony03BP	70	nurse	pathogen.big	R3BP
colony03BP	71	forager	pathogen.big	R3BP
colony03BP	72	forager	pathogen.big	R3BP
colony03BP	73	nurse	pathogen.big	R3BP
colony03BP	74	forager	pathogen.big	R3BP
colony03BP	75	forager	pathogen.big	R3BP
colony03BP	76	nurse	pathogen.big	R3BP
colony03BP	77	nurse	pathogen.big	R3BP
colony03BP	78	nurse	pathogen.big	R3BP
colony03BP	79	forager	pathogen.big	R3BP
colony03BP	80	forager	pathogen.big	R3BP
colony03BP	81	forager	pathogen.big	R3BP
colony03BP	82	nurse	pathogen.big	R3BP
colony03BP	83	forager	pathogen.big	R3BP
colony03BP	84	nurse	pathogen.big	R3BP
colony03BP	85	forager	pathogen.big	R3BP
colony03BP	86	forager	pathogen.big	R3BP
colony03BP	87	nurse	pathogen.big	R3BP
colony03BP	88	nurse	pathogen.big	R3BP
colony03BP	89	nurse	pathogen.big	R3BP
colony03BP	90	forager	pathogen.big	R3BP
colony03BP	91	forager	pathogen.big	R3BP
colony03BP	92	nurse	pathogen.big	R3BP
colony03BP	93	forager	pathogen.big	R3BP
colony03BP	94	nurse	pathogen.big	R3BP
colony03BP	95	forager	pathogen.big	R3BP
colony03BP	97	forager	pathogen.big	R3BP
colony03BP	98	nurse	pathogen.big	R3BP
colony03BP	99	forager	pathogen.big	R3BP
colony03BP	100	forager	pathogen.big	R3BP
colony03BP	101	nurse	pathogen.big	R3BP
colony03BP	102	forager	pathogen.big	R3BP
colony03BP	103	forager	pathogen.big	R3BP
colony03BP	104	forager	pathogen.big	R3BP
colony03BP	105	forager	pathogen.big	R3BP
colony03BP	106	nurse	pathogen.big	R3BP
colony03BP	107	forager	pathogen.big	R3BP
colony03BP	108	nurse	pathogen.big	R3BP
colony03BP	109	nurse	pathogen.big	R3BP
colony03BP	110	nurse	pathogen.big	R3BP
colony03BP	111	nurse	pathogen.big	R3BP
colony03BP	112	nurse	pathogen.big	R3BP
colony03BP	113	forager	pathogen.big	R3BP
colony03BP	114	nurse	pathogen.big	R3BP
colony03BP	115	nurse	pathogen.big	R3BP
colony03BP	116	nurse	pathogen.big	R3BP
colony03BP	117	forager	pathogen.big	R3BP
colony03BP	118	forager	pathogen.big	R3BP
colony03BP	119	forager	pathogen.big	R3BP
colony03BP	120	forager	pathogen.big	R3BP
colony03BP	121	forager	pathogen.big	R3BP
colony03BP	122	forager	pathogen.big	R3BP
colony03BP	123	forager	pathogen.big	R3BP
colony03BP	124	nurse	pathogen.big	R3BP
colony03BP	125	nurse	pathogen.big	R3BP
colony03BP	126	nurse	pathogen.big	R3BP
colony03BP	127	nurse	pathogen.big	R3BP
colony03BP	128	nurse	pathogen.big	R3BP
colony03BP	129	forager	pathogen.big	R3BP
colony03BP	130	forager	pathogen.big	R3BP
colony03BP	131	forager	pathogen.big	R3BP
colony03BP	132	nurse	pathogen.big	R3BP
colony03BP	133	forager	pathogen.big	R3BP
colony03BP	134	nurse	pathogen.big	R3BP
colony03BP	135	nurse	pathogen.big	R3BP
colony03BP	136	nurse	pathogen.big	R3BP
colony03BP	138	nurse	pathogen.big	R3BP
colony03BP	139	nurse	pathogen.big	R3BP
colony03BP	140	forager	pathogen.big	R3BP
colony03BP	141	nurse	pathogen.big	R3BP
colony03BP	142	forager	pathogen.big	R3BP
colony03BP	143	forager	pathogen.big	R3BP
colony03BP	144	nurse	pathogen.big	R3BP
colony03BP	145	nurse	pathogen.big	R3BP
colony03BP	146	forager	pathogen.big	R3BP
colony03BP	147	nurse	pathogen.big	R3BP
colony03BP	148	nurse	pathogen.big	R3BP
colony03BP	149	forager	pathogen.big	R3BP
colony03BP	150	forager	pathogen.big	R3BP
colony03BP	151	nurse	pathogen.big	R3BP
colony03BP	152	nurse	pathogen.big	R3BP
colony03BP	153	nurse	pathogen.big	R3BP
colony03BP	154	nurse	pathogen.big	R3BP
colony03BP	155	nurse	pathogen.big	R3BP
colony03BP	156	nurse	pathogen.big	R3BP
colony03BP	157	nurse	pathogen.big	R3BP
colony03BP	158	nurse	pathogen.big	R3BP
colony03BP	159	nurse	pathogen.big	R3BP
colony03BP	160	forager	pathogen.big	R3BP
colony03BP	161	nurse	pathogen.big	R3BP
colony03BP	162	nurse	pathogen.big	R3BP
colony03BP	163	nurse	pathogen.big	R3BP
colony03BP	164	forager	pathogen.big	R3BP
colony03BP	165	forager	pathogen.big	R3BP
colony03BP	166	nurse	pathogen.big	R3BP
colony03BP	167	nurse	pathogen.big	R3BP
colony03BP	168	forager	pathogen.big	R3BP
colony03BP	169	nurse	pathogen.big	R3BP
colony03BP	170	forager	pathogen.big	R3BP
colony03BP	171	forager	pathogen.big	R3BP
colony03BP	172	nurse	pathogen.big	R3BP
colony03BP	173	nurse	pathogen.big	R3BP
colony03BP	174	nurse	pathogen.big	R3BP
colony03BP	175	nurse	pathogen.big	R3BP
colony03BP	176	forager	pathogen.big	R3BP
colony03BP	177	nurse	pathogen.big	R3BP
colony03BP	178	nurse	pathogen.big	R3BP
colony03BP	179	forager	pathogen.big	R3BP
colony03BP	180	forager	pathogen.big	R3BP
colony03BP	181	forager	pathogen.big	R3BP
colony03BP	182	nurse	pathogen.big	R3BP
colony03BP	183	nurse	pathogen.big	R3BP
colony03BP	184	nurse	pathogen.big	R3BP
colony03BP	185	nurse	pathogen.big	R3BP
colony03BP	186	forager	pathogen.big	R3BP
colony03BP	187	forager	pathogen.big	R3BP
colony03BP	188	nurse	pathogen.big	R3BP
colony03BS	1	queen	control.big	R3BS
colony03BS	2	nurse	control.big	R3BS
colony03BS	3	nurse	control.big	R3BS
colony03BS	4	nurse	control.big	R3BS
colony03BS	6	nurse	control.big	R3BS
colony03BS	7	forager	control.big	R3BS
colony03BS	8	nurse	control.big	R3BS
colony03BS	9	forager	control.big	R3BS
colony03BS	10	nurse	control.big	R3BS
colony03BS	11	forager	control.big	R3BS
colony03BS	12	nurse	control.big	R3BS
colony03BS	13	nurse	control.big	R3BS
colony03BS	14	nurse	control.big	R3BS
colony03BS	15	nurse	control.big	R3BS
colony03BS	16	nurse	control.big	R3BS
colony03BS	17	nurse	control.big	R3BS
colony03BS	18	nurse	control.big	R3BS
colony03BS	19	nurse	control.big	R3BS
colony03BS	20	nurse	control.big	R3BS
colony03BS	21	nurse	control.big	R3BS
colony03BS	22	nurse	control.big	R3BS
colony03BS	23	nurse	control.big	R3BS
colony03BS	24	forager	control.big	R3BS
colony03BS	25	nurse	control.big	R3BS
colony03BS	26	forager	control.big	R3BS
colony03BS	27	nurse	control.big	R3BS
colony03BS	27	nurse	control.big	R3BS
colony03BS	28	nurse	control.big	R3BS
colony03BS	29	nurse	control.big	R3BS
colony03BS	30	nurse	control.big	R3BS
colony03BS	31	nurse	control.big	R3BS
colony03BS	32	nurse	control.big	R3BS
colony03BS	33	nurse	control.big	R3BS
colony03BS	34	forager	control.big	R3BS
colony03BS	35	nurse	control.big	R3BS
colony03BS	36	nurse	control.big	R3BS
colony03BS	37	forager	control.big	R3BS
colony03BS	38	forager	control.big	R3BS
colony03BS	39	nurse	control.big	R3BS
colony03BS	41	forager	control.big	R3BS
colony03BS	42	forager	control.big	R3BS
colony03BS	43	nurse	control.big	R3BS
colony03BS	44	forager	control.big	R3BS
colony03BS	45	nurse	control.big	R3BS
colony03BS	46	forager	control.big	R3BS
colony03BS	47	forager	control.big	R3BS
colony03BS	48	nurse	control.big	R3BS
colony03BS	49	nurse	control.big	R3BS
colony03BS	50	nurse	control.big	R3BS
colony03BS	51	nurse	control.big	R3BS
colony03BS	52	nurse	control.big	R3BS
colony03BS	53	nurse	control.big	R3BS
colony03BS	54	forager	control.big	R3BS
colony03BS	55	forager	control.big	R3BS
colony03BS	56	forager	control.big	R3BS
colony03BS	57	forager	control.big	R3BS
colony03BS	58	forager	control.big	R3BS
colony03BS	59	forager	control.big	R3BS
colony03BS	60	nurse	control.big	R3BS
colony03BS	61	forager	control.big	R3BS
colony03BS	62	forager	control.big	R3BS
colony03BS	63	nurse	control.big	R3BS
colony03BS	65	nurse	control.big	R3BS
colony03BS	66	nurse	control.big	R3BS
colony03BS	67	forager	control.big	R3BS
colony03BS	68	nurse	control.big	R3BS
colony03BS	69	forager	control.big	R3BS
colony03BS	71	forager	control.big	R3BS
colony03BS	72	forager	control.big	R3BS
colony03BS	73	forager	control.big	R3BS
colony03BS	74	nurse	control.big	R3BS
colony03BS	75	forager	control.big	R3BS
colony03BS	76	nurse	control.big	R3BS
colony03BS	77	nurse	control.big	R3BS
colony03BS	78	nurse	control.big	R3BS
colony03BS	79	nurse	control.big	R3BS
colony03BS	80	nurse	control.big	R3BS
colony03BS	81	nurse	control.big	R3BS
colony03BS	82	nurse	control.big	R3BS
colony03BS	83	forager	control.big	R3BS
colony03BS	84	nurse	control.big	R3BS
colony03BS	85	forager	control.big	R3BS
colony03BS	86	nurse	control.big	R3BS
colony03BS	87	forager	control.big	R3BS
colony03BS	88	nurse	control.big	R3BS
colony03BS	89	nurse	control.big	R3BS
colony03BS	90	forager	control.big	R3BS
colony03BS	91	nurse	control.big	R3BS
colony03BS	92	nurse	control.big	R3BS
colony03BS	93	nurse	control.big	R3BS
colony03BS	94	nurse	control.big	R3BS
colony03BS	95	nurse	control.big	R3BS
colony03BS	96	forager	control.big	R3BS
colony03BS	97	forager	control.big	R3BS
colony03BS	98	forager	control.big	R3BS
colony03BS	99	nurse	control.big	R3BS
colony03BS	101	forager	control.big	R3BS
colony03BS	102	forager	control.big	R3BS
colony03BS	103	forager	control.big	R3BS
colony03BS	104	nurse	control.big	R3BS
colony03BS	105	forager	control.big	R3BS
colony03BS	106	forager	control.big	R3BS
colony03BS	107	nurse	control.big	R3BS
colony03BS	108	nurse	control.big	R3BS
colony03BS	109	forager	control.big	R3BS
colony03BS	110	forager	control.big	R3BS
colony03BS	111	nurse	control.big	R3BS
colony03BS	112	forager	control.big	R3BS
colony03BS	113	forager	control.big	R3BS
colony03BS	115	nurse	control.big	R3BS
colony03BS	116	forager	control.big	R3BS
colony03BS	117	forager	control.big	R3BS
colony03BS	118	nurse	control.big	R3BS
colony03BS	119	forager	control.big	R3BS
colony03BS	120	forager	control.big	R3BS
colony03BS	121	nurse	control.big	R3BS
colony03BS	122	nurse	control.big	R3BS
colony03BS	123	nurse	control.big	R3BS
colony03BS	124	nurse	control.big	R3BS
colony03BS	125	forager	control.big	R3BS
colony03BS	126	forager	control.big	R3BS
colony03BS	127	forager	control.big	R3BS
colony03BS	128	forager	control.big	R3BS
colony03BS	129	nurse	control.big	R3BS
colony03BS	130	forager	control.big	R3BS
colony03BS	131	nurse	control.big	R3BS
colony03BS	132	nurse	control.big	R3BS
colony03BS	133	forager	control.big	R3BS
colony03BS	134	forager	control.big	R3BS
colony03BS	135	nurse	control.big	R3BS
colony03BS	136	nurse	control.big	R3BS
colony03BS	137	nurse	control.big	R3BS
colony03BS	138	nurse	control.big	R3BS
colony03BS	139	forager	control.big	R3BS
colony03BS	140	nurse	control.big	R3BS
colony03BS	141	nurse	control.big	R3BS
colony03BS	142	nurse	control.big	R3BS
colony03BS	143	forager	control.big	R3BS
colony03BS	144	nurse	control.big	R3BS
colony03BS	145	forager	control.big	R3BS
colony03BS	147	nurse	control.big	R3BS
colony03BS	148	forager	control.big	R3BS
colony03BS	149	forager	control.big	R3BS
colony03BS	150	forager	control.big	R3BS
colony03BS	151	nurse	control.big	R3BS
colony03BS	153	forager	control.big	R3BS
colony03BS	154	nurse	control.big	R3BS
colony03BS	155	forager	control.big	R3BS
colony03BS	156	nurse	control.big	R3BS
colony03BS	157	forager	control.big	R3BS
colony03BS	158	forager	control.big	R3BS
colony03BS	159	forager	control.big	R3BS
colony03BS	160	nurse	control.big	R3BS
colony03BS	161	forager	control.big	R3BS
colony03BS	162	nurse	control.big	R3BS
colony03BS	163	forager	control.big	R3BS
colony03BS	164	nurse	control.big	R3BS
colony03BS	165	forager	control.big	R3BS
colony03BS	166	forager	control.big	R3BS
colony03BS	167	nurse	control.big	R3BS
colony03BS	168	forager	control.big	R3BS
colony03BS	169	forager	control.big	R3BS
colony03BS	170	forager	control.big	R3BS
colony03BS	171	nurse	control.big	R3BS
colony03BS	172	nurse	control.big	R3BS
