"randy","colony","colony_size","treatment","antID","AntTask","AntTask_num","frames_inside_24hPRE","frames_inside_24hPOST","frames_outside_24hPRE","frames_outside_24hPOST","Exposed","IsQueen","prop_inside_24hPRE","prop_inside_24hPOST","delta_time_inside"
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",104,"nurse",1,642434,602457,0,16778,"no","no",1,0.972905278286919,-0.0270947217130815
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",105,"forager",2,655530,661219,25500,18503,"no","no",0.962556715563191,0.972778577124177,0.0102218615609863
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",106,"nurse",1,679384,669907,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",107,"nurse",1,686709,672174,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",108,"forager",2,572061,622399,103743,45704,"no","no",0.846489514711366,0.931591386358091,0.0851018716467254
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",109,"nurse",1,681397,681537,170,0,"no","no",0.999750574778415,1,0.000249425221584998
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",110,"nurse",1,687697,683685,51,0,"no","no",0.999925844931574,1,7.41550684262293e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",111,"nurse",1,641942,673280,805,1294,"no","no",0.998747563193605,0.998081752335548,-0.000665810858056837
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",112,"nurse",1,670096,656411,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",113,"nurse",1,682912,669849,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",114,"nurse",1,677793,666351,541,51,"no","no",0.999202457786282,0.999923469617438,0.000721011831155915
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",115,"nurse",1,643237,676626,0,3,"no","no",1,0.999995566255659,-4.43374434144772e-06
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",116,"forager",2,488721,482115,175576,177485,"no","no",0.735696533327713,0.730920254699818,-0.00477627862789531
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",117,"nurse",1,662700,674724,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",118,"nurse",1,684926,681102,0,227,"no","no",1,0.999666827626595,-0.000333172373405466
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",119,"nurse",1,682609,674530,226,3426,"no","no",0.999669026924513,0.994946574703963,-0.00472245222055012
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",120,"nurse",1,683177,665258,0,14688,"no","no",1,0.978398284569657,-0.0216017154303429
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",121,"forager",2,634166,642458,33650,23617,"no","no",0.949611869137607,0.964543031940847,0.0149311628032407
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",122,"nurse",1,676888,664068,703,59,"no","no",0.998962500977728,0.999911161570001,0.000948660592272499
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",123,"nurse",1,618480,661768,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",124,"forager",2,528700,531148,124059,127429,"no","no",0.809946703147716,0.806508578343914,-0.0034381248038019
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",125,"nurse",1,661413,672805,7256,1449,"no","no",0.989148592203317,0.997850958244223,0.00870236604090524
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",126,"nurse",1,681406,674107,0,31,"no","no",1,0.999954015349973,-4.59846500271421e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",127,"nurse",1,682555,216866,91,469271,"exposed","no",0.999866695183155,0.31606807386863,-0.683798621314525
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",128,"forager",2,470456,249226,198697,424324,"no","no",0.703061930530088,0.370018558384678,-0.33304337214541
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",129,"nurse",1,665059,674632,6011,3399,"no","no",0.991042663209501,0.994986954873745,0.00394429166424337
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",130,"forager",2,665882,665752,17547,17383,"no","no",0.974325057906527,0.9745540778909,0.000229019984372858
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",131,"nurse",1,675327,670614,2364,692,"no","no",0.99651168452879,0.998969173521464,0.00245748899267439
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",132,"forager",2,573880,601442,99931,71551,"no","no",0.851692833747149,0.893682400857067,0.0419895671099182
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",133,"forager",2,534540,362449,143060,305356,"no","no",0.788872491145218,0.542746759907458,-0.24612573123776
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",135,"nurse",1,681015,675375,451,0,"no","no",0.999338191487176,1,0.000661808512823825
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",136,"forager",2,650573,603523,18040,72553,"no","no",0.973018771696033,0.892685141907123,-0.0803336297889106
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",138,"forager",2,634548,619708,33106,62490,"no","no",0.950414436219958,0.90839902784822,-0.0420154083717382
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",139,"forager",2,522809,502927,154196,174691,"no","no",0.772238018921574,0.742198406771957,-0.0300396121496167
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",140,"nurse",1,681330,654332,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",141,"forager",2,548659,564643,107473,104842,"no","no",0.836202166637201,0.843399030598146,0.00719686396094532
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",142,"forager",2,603443,620880,27877,15331,"no","no",0.955843312424761,0.975902648649583,0.0200593362248224
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",143,"nurse",1,672081,677843,483,79,"no","no",0.999281852730744,0.999883467419556,0.000601614688811813
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",144,"nurse",1,670988,660455,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",145,"forager",2,606091,561834,54999,101098,"no","no",0.916805578665537,0.847498687648205,-0.069306891017332
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",146,"nurse",1,673734,626544,289,40436,"no","no",0.999571231248785,0.939374493987826,-0.0601967372609596
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",147,"nurse",1,201955,0,0,0,"no","no",1,NA,NA
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",148,"forager",2,531052,605253,93231,55324,"no","no",0.850659076092093,0.916248976273773,0.0655899001816799
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",149,"nurse",1,666677,680758,54,0,"no","no",0.999919007815746,1,8.09921842541694e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",150,"forager",2,656387,670149,24405,9851,"no","no",0.964152046440029,0.985513235294118,0.0213611888540889
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",151,"forager",2,520872,529354,156402,145669,"no","no",0.769071306443183,0.784201427210628,0.0151301207674458
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",152,"forager",2,453661,264491,223198,414018,"no","no",0.670244467459249,0.389812073237054,-0.280432394222196
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",153,"forager",2,604620,470871,69644,200439,"no","no",0.896711080526322,0.7014211020244,-0.195289978501922
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",154,"forager",2,382668,220402,283990,450190,"no","no",0.574009462123008,0.328667803970223,-0.245341658152784
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1BS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1BS",149,"BS",155,"forager",2,620394,462744,43007,207902,"no","no",0.93517193974685,0.68999740548665,-0.2451745342602
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",1,"forager",2,550668,562497,20449,17729,"no","no",0.964194727174992,0.969444664665148,0.00524993749015545
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",2,"nurse",1,667943,651591,0,0,"no","queen",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",3,"nurse",1,540664,643046,869,4097,"no","no",0.998395296316199,0.993669096320288,-0.00472619999591084
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",4,"forager",2,615224,644090,22026,27450,"no","no",0.965435857198902,0.959123804985556,-0.00631205221334596
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",5,"nurse",1,648871,568434,6995,73537,"exposed","no",0.989334711663663,0.885451211970634,-0.103883499693029
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",6,"forager",2,624139,632650,9623,13994,"no","no",0.984816066599133,0.978359035265154,-0.00645703133397979
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",7,"forager",2,627757,621397,16506,22914,"no","no",0.97438002803203,0.964436428991589,-0.00994359904044095
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",8,"forager",2,584523,589637,72424,78068,"no","no",0.889756707923166,0.883080102739982,-0.00667660518318325
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",10,"nurse",1,658598,663146,58,469,"no","no",0.999911941893796,0.999293264920172,-0.000618676973623722
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",11,"nurse",1,669728,641794,3,619,"no","no",0.99999552058961,0.999036445401945,-0.00095907518766436
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",12,"forager",2,592503,618300,26702,35830,"no","no",0.956876963202817,0.945224955284118,-0.0116520079186987
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",13,"nurse",1,661393,359792,0,135427,"no","no",1,0.726531090285308,-0.273468909714692
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",14,"forager",2,657268,572484,12929,34267,"exposed","no",0.98070865730524,0.943523784880453,-0.0371848724247867
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",15,"forager",2,622250,612179,15747,49345,"no","no",0.97531806575893,0.925407090294532,-0.0499109754643978
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",16,"nurse",1,525311,648750,185,0,"no","no",0.999647951649489,1,0.000352048350510725
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",17,"forager",2,659228,655081,10313,7329,"exposed","no",0.984596910420721,0.988935855436965,0.00433894501624399
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",18,"forager",2,660911,646768,9916,3624,"no","no",0.985218245538716,0.994427975743859,0.00920973020514348
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",19,"nurse",1,673242,639902,4461,13128,"no","no",0.993417470484858,0.979896788815215,-0.0135206816696432
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",20,"forager",2,620718,574281,17244,6074,"no","no",0.972970176907089,0.989533992125509,0.0165638152184209
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",21,"forager",2,574178,488232,44695,164110,"no","no",0.927780013023674,0.748429504768971,-0.179350508254703
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",22,"forager",2,622110,596170,9689,14416,"no","no",0.984664426502733,0.976389894298264,-0.00827453220446839
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",23,"forager",2,525438,502470,121892,149707,"no","no",0.811700369208904,0.770450353201662,-0.0412500160072428
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",24,"forager",2,534676,498951,73422,125528,"no","no",0.879259593026124,0.798987636093447,-0.0802719569326766
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",25,"nurse",1,657558,664143,5061,9073,"no","no",0.992362126651967,0.986522899039833,-0.00583922761213473
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",27,"nurse",1,679589,573428,2048,55975,"no","no",0.996995468262433,0.911066518589838,-0.0859289496725946
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",28,"forager",2,632987,567599,32465,84252,"no","no",0.951213611199606,0.870749603820505,-0.0804640073791006
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",29,"forager",2,642024,650076,9986,4834,"no","no",0.984684283983374,0.992618833122108,0.00793454913873393
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",30,"forager",2,624594,648811,4754,6428,"no","no",0.992446150619371,0.990189839127402,-0.00225631149196881
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",31,"nurse",1,637963,644713,830,429,"no","no",0.998700674553416,0.999335030117401,0.000634355563984945
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",32,"nurse",1,497847,555542,39,7222,"no","no",0.999921668815753,0.987166911884911,-0.012754756930842
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",33,"nurse",1,668472,679247,810,957,"no","no",0.998789747819305,0.998593069138082,-0.000196678681222751
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",34,"forager",2,653381,654754,8756,11930,"no","no",0.986776150554946,0.982105465257903,-0.00467068529704229
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SP_27-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SP",33,"SP",35,"forager",2,548603,510262,86967,156839,"no","no",0.863166921031515,0.764894671121764,-0.0982722499097509
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",1,"nurse",1,680538,681862,0,0,"no","queen",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",2,"nurse",1,678316,672365,353,2309,"no","no",0.999479864263728,0.996577606369891,-0.00290225789383669
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",3,"forager",2,602304,617320,71732,46539,"no","no",0.893578384537324,0.92989625809095,0.0363178735536256
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",4,"forager",2,662341,673973,17292,7853,"no","no",0.974556856421039,0.988482398735161,0.0139255423141222
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",5,"nurse",1,682061,665080,2132,2884,"no","no",0.996883920180417,0.995682402045619,-0.00120151813479774
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",6,"nurse",1,662721,673298,1013,1965,"no","no",0.99847378618543,0.997090022702266,-0.00138376348316405
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",7,"forager",2,653374,664224,24917,14209,"no","no",0.963265029316326,0.979056148506927,0.0157911191906012
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP1/R1SS_26-02-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R1SS",28,"SS",9,"nurse",1,666036,635396,6863,23620,"no","no",0.989800846783841,0.964158685069862,-0.0256421617139796
