"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.519 0.737 0.778 0.609 0.269 0.498 0.563 0.341
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.25 0.545 0.721 0.277
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.258 0.575 0.785 0.278
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.363 0.65 0.761 0.41 0.217 0.457 0.565 0.26
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.173 0.217 0.184 0.742 0.127 0.162 0.137 0.65
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.512 0.693 0.704 0.652 0.266 0.479 0.529 0.348
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.218 0.275 0.238 0.726 0.168 0.218 0.188 0.617
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.473 0.622 0.609 0.679 0.318 0.493 0.499 0.468
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.49 0.656 0.654 0.662 0.302 0.55 0.627 0.368
182 "CapsuleDef12" 0 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.502 0.687 0.701 0.638 0.249 0.485 0.566 0.308
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.197 0.522 0.859 0.204
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.291 0.366 0.326 0.731 0.196 0.253 0.219 0.645
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.247 0.537 0.704 0.275
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.358 0.454 0.416 0.718 0.331 0.449 0.421 0.608
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.738 0.779 0.611 0.259 0.476 0.531 0.336
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.246 0.531 0.69 0.277
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.258 0.575 0.784 0.278
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.361 0.623 0.706 0.425 0.291 0.582 0.723 0.328
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.16 0.201 0.17 0.747 0.116 0.147 0.123 0.656
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.494 0.651 0.643 0.681 0.292 0.51 0.557 0.38
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.21 0.263 0.227 0.744 0.154 0.2 0.171 0.616
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.447 0.586 0.566 0.681 0.36 0.528 0.526 0.533
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.473 0.633 0.627 0.658 0.359 0.612 0.683 0.431
183 "CapsuleDef12" 0 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.486 0.653 0.651 0.658 0.295 0.577 0.702 0.337
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.197 0.522 0.859 0.204
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.225 0.284 0.246 0.731 0.16 0.206 0.176 0.645
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.246 0.533 0.695 0.275
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.247 0.315 0.277 0.697 0.186 0.248 0.218 0.562
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.519 0.737 0.778 0.609 0.257 0.476 0.535 0.33
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.245 0.543 0.727 0.27
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.252 0.568 0.782 0.271
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.377 0.659 0.763 0.427 0.177 0.458 0.702 0.191
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.155 0.194 0.164 0.742 0.116 0.148 0.124 0.664
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.505 0.683 0.692 0.652 0.291 0.512 0.563 0.376
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.195 0.246 0.212 0.709 0.133 0.172 0.147 0.589
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.472 0.621 0.608 0.679 0.339 0.538 0.56 0.463
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.47 0.628 0.621 0.659 0.28 0.515 0.585 0.35
184 "CapsuleDef12" 0 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.5 0.686 0.7 0.636 0.283 0.523 0.597 0.35
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.196 0.515 0.834 0.204
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.372 0.471 0.433 0.725 0.275 0.382 0.355 0.549
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.262 0.545 0.689 0.297
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.331 0.42 0.381 0.715 0.283 0.381 0.349 0.598
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.259 0.468 0.515 0.344
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.254 0.544 0.705 0.284
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.264 0.599 0.842 0.278
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.433 0.686 0.754 0.504 0.232 0.438 0.493 0.305
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.228 0.287 0.249 0.737 0.146 0.191 0.164 0.575
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.5 0.685 0.698 0.638 0.22 0.458 0.558 0.267
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.211 0.266 0.23 0.723 0.143 0.184 0.156 0.63
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.48 0.631 0.62 0.681 0.213 0.394 0.428 0.299
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.477 0.676 0.698 0.601 0.211 0.458 0.58 0.249
185 "CapsuleDef12" 0.2 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.473 0.672 0.694 0.599 0.213 0.461 0.581 0.252
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.196 0.515 0.834 0.204
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.365 0.462 0.424 0.722 0.269 0.377 0.351 0.537
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.262 0.561 0.732 0.289
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.365 0.465 0.427 0.717 0.269 0.358 0.324 0.613
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.519 0.737 0.778 0.609 0.259 0.467 0.513 0.344
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.256 0.55 0.718 0.284
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.264 0.599 0.842 0.278
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.435 0.681 0.742 0.512 0.232 0.438 0.493 0.305
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.212 0.266 0.23 0.733 0.136 0.178 0.152 0.574
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.483 0.661 0.667 0.637 0.229 0.489 0.618 0.267
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.236 0.297 0.258 0.728 0.14 0.182 0.155 0.591
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.457 0.622 0.618 0.637 0.215 0.397 0.432 0.3
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.46 0.644 0.654 0.608 0.217 0.459 0.568 0.259
186 "CapsuleDef12" 0.2 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.479 0.674 0.692 0.608 0.202 0.424 0.515 0.249
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.196 0.515 0.834 0.204
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.338 0.429 0.39 0.717 0.211 0.278 0.245 0.603
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.255 0.537 0.683 0.289
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.374 0.505 0.481 0.628 0.264 0.378 0.355 0.509
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.738 0.779 0.611 0.256 0.459 0.501 0.344
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.257 0.554 0.727 0.284
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.259 0.595 0.846 0.272
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.446 0.694 0.756 0.521 0.236 0.441 0.492 0.312
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.208 0.261 0.225 0.738 0.146 0.188 0.16 0.617
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.5 0.659 0.654 0.681 0.259 0.438 0.458 0.373
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.171 0.217 0.185 0.686 0.125 0.161 0.136 0.606
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.468 0.614 0.6 0.681 0.247 0.395 0.395 0.397
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.487 0.653 0.652 0.657 0.286 0.526 0.598 0.355
187 "CapsuleDef12" 0.2 15 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.483 0.652 0.653 0.65 0.256 0.445 0.474 0.358
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.196 0.515 0.834 0.204
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.369 0.469 0.432 0.717 0.26 0.35 0.317 0.591
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.262 0.561 0.732 0.289
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.347 0.441 0.402 0.717 0.251 0.339 0.308 0.575
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.519 0.737 0.778 0.609 0.26 0.47 0.517 0.344
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.258 0.56 0.74 0.284
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.255 0.6 0.879 0.265
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.437 0.682 0.742 0.516 0.232 0.438 0.493 0.305
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.191 0.239 0.205 0.741 0.127 0.164 0.138 0.618
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.497 0.681 0.693 0.637 0.226 0.477 0.593 0.267
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.218 0.274 0.237 0.736 0.146 0.192 0.165 0.558
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.465 0.633 0.633 0.637 0.216 0.41 0.457 0.291
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.471 0.662 0.676 0.608 0.217 0.459 0.568 0.259
188 "CapsuleDef12" 0.2 15 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.479 0.674 0.692 0.608 0.214 0.44 0.529 0.264
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.197 0.499 0.757 0.211
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.16 0.201 0.171 0.717 0.099 0.126 0.105 0.616
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.231 0.511 0.675 0.259
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.256 0.324 0.285 0.715 0.226 0.299 0.265 0.609
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.219 0.401 0.436 0.305
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.234 0.504 0.645 0.269
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.245 0.577 0.839 0.257
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.471 0.691 0.73 0.57 0.204 0.388 0.428 0.281
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.062 0.077 0.063 0.728 0.042 0.052 0.043 0.645
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.461 0.626 0.623 0.638 0.219 0.413 0.459 0.296
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.15 0.188 0.159 0.725 0.088 0.113 0.094 0.577
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.463 0.628 0.625 0.641 0.259 0.458 0.496 0.351
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.469 0.652 0.662 0.616 0.18 0.383 0.461 0.229
189 "CapsuleDef12" 0.4 15 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.476 0.664 0.677 0.616 0.165 0.355 0.429 0.211
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.193 0.497 0.774 0.204
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.205 0.258 0.222 0.729 0.192 0.251 0.218 0.619
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.231 0.511 0.676 0.259
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.284 0.364 0.325 0.693 0.195 0.269 0.241 0.505
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.519 0.737 0.778 0.609 0.242 0.428 0.459 0.338
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.223 0.464 0.566 0.269
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.52 0.738 0.78 0.609 0.247 0.569 0.803 0.263
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.426 0.683 0.755 0.494 0.165 0.405 0.567 0.189
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.096 0.12 0.099 0.727 0.06 0.076 0.062 0.624
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.475 0.631 0.623 0.665 0.268 0.443 0.458 0.393
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_rus" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.137 0.173 0.146 0.687 0.073 0.097 0.081 0.427
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_smote" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.459 0.617 0.61 0.65 0.267 0.428 0.432 0.411
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.453 0.67 0.705 0.56 0.271 0.501 0.566 0.343
190 "CapsuleDef12" 0.4 15 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.471 0.65 0.657 0.624 0.28 0.484 0.521 0.377
191 "CapsuleDef12" 0.4 15 0.5 40 2 0.5 "fit_RF_all" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.188 0.499 0.808 0.197
191 "CapsuleDef12" 0.4 15 0.5 40 2 0.5 "fit_RF_sbc" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.143 0.18 0.151 0.731 0.093 0.119 0.099 0.625
191 "CapsuleDef12" 0.4 15 0.5 40 2 0.5 "fit_RF_ros" 0.0370729277338657 0.046372922808507 0.0375715361891277 0.736394557823129 0.521 0.739 0.78 0.611 0.228 0.485 0.61 0.267
